clip_name,pfID,label_full_vocab,label_consolidated_vocab,podcast_filename,event_start_inepisode,event_end_inepisode,clip_start_inepisode,clip_end_inepisode,confidence,episode_split_subset,clip_split_subset
19707.wav,19707,Um,Um,Nourish Noshes_Marita Lynn of My Kitchen Intuition,575.8599776,577.8599776,575.8599776,577.8599776,0.85,train,train
19760.wav,19760,Words,Words,Paul_Kemp_534 How A Podcast Episode Of a16z Changed My Life,42.859000000000016,44.859000000000016,42.859000000000016,44.859000000000016,0.85,train,train
19793.wav,19793,Laughter,Laughter,a16z_a16z Podcast Bots and Beyond,2253.76308,2255.76308,2253.76308,2255.76308,0.85,train,train
19820.wav,19820,Uh,Uh,The Genealogy Happy Hour_Episode 20_Privacy,1069.5449648,1071.5449648,1069.5449648,1071.5449648,0.85,test,test
19902.wav,19902,Um,Um,StickerGiant_Angie Chua Shares How She Developed Bobo Design Studios And How Travel Is Her Passion,1789.3709999999796,1791.3709999999796,1789.3709999999796,1791.3709999999796,0.85,train,train
19936.wav,19936,Music,Music,UX Podcast_#189 Contrasting design worlds with Namrata Mehta,15.992,17.992,15.992,17.992,0.85,train,train
19941.wav,19941,Um,Um,Manifest Arts Podcasts_Kwong Lee (Castlefield Gallery),796.176016,798.176016,796.176016,798.176016,0.85,train,train
20028.wav,20028,Uh,Uh,Americhicks_10.4.18FBI Report On Kavanaugh-Homeless Urban Camping-Gov. Hickenlooper and Electric Cars,1354.317999999982,1356.317999999982,1354.317999999982,1356.317999999982,0.85,train,train
20047.wav,20047,Uh,Uh,E2M Interview_From 2 Employees to 100 in 4 years!,724.9179999999961,726.9179999999961,724.9179999999961,726.9179999999961,0.85,train,train
20065.wav,20065,Laughter,Laughter,The Open Data Institute_Friday lunchtime lecture Data for democracy – how to stand for parliament with open data,1883.3389999999813,1885.3389999999813,1883.3389999999813,1885.3389999999813,0.85,train,train
20082.wav,20082,Laughter,Laughter,a16z_a16z Podcast Artificial Intelligence and the 'Space of Possible Minds',1442.6909744000002,1444.6909744000002,1442.6909744000002,1444.6909744000002,0.85,train,train
20091.wav,20091,Um,Um,CEO Interview 2017_Pat Finn,1364.569999999985,1366.569999999985,1364.569999999985,1366.569999999985,0.85,test,test
20127.wav,20127,Um,Um,Public Access America_Obama Foundation Town Hall Europe,2333.6049999999937,2335.6049999999937,2333.6049999999937,2335.6049999999937,0.85,test,test
20134.wav,20134,Words,Words,UX Podcast_#184 Accreditation with Zoe Rose,1577.408999999972,1579.408999999972,1577.408999999972,1579.408999999972,0.85,train,train
20137.wav,20137,Words,Words,Beer Tour Guy Podcast_Episode 12 - Mark Larson - Falling Down Beer Company,3025.3980960000004,3027.3980960000004,3025.3980960000004,3027.3980960000004,0.85,test,test
20144.wav,20144,Um,Um,UX Podcast_#250 Factfulness with Anna Rosling Rönnlund,175.1560000000001,177.1560000000001,175.1560000000001,177.1560000000001,0.85,train,train
20194.wav,20194,Um,Um,Monterey Jazz Festival_Women in Jazz Part II The Gender Equity Question (2018),3244.419000000044,3246.419000000044,3244.419000000044,3246.419000000044,0.85,train,train
20204.wav,20204,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,1695.4929999999774,1697.4929999999774,1695.4929999999774,1697.4929999999774,0.85,train,train
20214.wav,20214,Laughter,Laughter,Indivisible Chicago Podcast_196 COVID-19 One Year In with Dr. Rachel Rubin and Dr. Ellen Mason,766.2160064,768.2160064,766.2160064,768.2160064,0.85,train,train
20258.wav,20258,Um,Um,The Booktopia Books Podcast_John Birmingham on How to Be a Writer,1590.2689999999857,1592.2689999999857,1590.2689999999857,1592.2689999999857,0.85,test,test
20266.wav,20266,Um,Um,Radio For Humans_PODLUCK Summer 2018 Cooking Show,738.6739999999978,740.6739999999978,738.6739999999978,740.6739999999978,0.85,train,train
20316.wav,20316,Words,Words,"Yaro Starak_Barbara Turley How A Non-Tech Person Started A Blog, Podcast And Online TV Show",1648.713999999979,1650.713999999979,1648.713999999979,1650.713999999979,0.85,train,train
20326.wav,20326,Um,Um,Melbourne Knowledge Week_Urban Design and Film Building the Cities of Tomorrow,1337.0649999999844,1339.0649999999844,1337.0649999999844,1339.0649999999844,0.85,train,train
20434.wav,20434,Uh,Uh,The Booktopia Books Podcast_John Birmingham on How to Be a Writer,2061.80699999998,2063.80699999998,2061.80699999998,2063.80699999998,0.85,test,test
20474.wav,20474,Um,Um,Animal Talk_Take a photo of a bear from 15 angles - Episode 44,2145.8519999999635,2147.8519999999635,2145.8519999999635,2147.8519999999635,0.85,train,train
20502.wav,20502,Laughter,Laughter,UX Podcast_Interview with @denisejacobs & @chrisnoessel,656.0479712,658.0479712,656.0479712,658.0479712,0.85,train,train
20532.wav,20532,Um,Um,UX Podcast_#173 Building a team with Alissa Briggs,2002.7699999999609,2004.7699999999609,2002.7699999999609,2004.7699999999609,0.85,train,train
20555.wav,20555,Um,Um,UX Podcast_#212 Continuous learning with Kate Rutter,1210.9759999999822,1212.9759999999822,1210.9759999999822,1212.9759999999822,0.85,train,train
20576.wav,20576,Words,Words,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,787.5829999999912,789.5829999999912,787.5829999999912,789.5829999999912,0.85,train,train
20608.wav,20608,Uh,Uh,g1 pdcst_Foodie Call #11 The 2016 Digest,1658.4080384000004,1660.4080384000004,1658.4080384000004,1660.4080384000004,0.85,test,test
20615.wav,20615,Words,Words,All The Fly Kids_Chaos & Culture Episode 10 Rethinking the Urban Marketing Aesthetic feat. Karim Lateef,2750.2040000000443,2752.2040000000443,2750.2040000000443,2752.2040000000443,0.85,train,train
20632.wav,20632,Uh,Uh,Public Access America_Obama Foundation Town Hall Europe,3003.072000000024,3005.072000000024,3003.072000000024,3005.072000000024,0.85,test,test
20678.wav,20678,Words,Words,"a16z_a16z Podcast Making Sense of Big Data, Machine Learning, and Deep Learning",16.487,18.487,16.487,18.487,0.85,train,train
20694.wav,20694,Words,Words,Techdirt_The TikTok Order And What It Means For Innovation,1755.9320544000002,1757.9320544000002,1755.9320544000002,1757.9320544000002,0.85,train,train
20705.wav,20705,Um,Um,"Livin That Life – Digital Nomad Podcast_Boss Girl Entrepreneur Stories–Breaking Free, Solo Travel & Online Business– Female Digital Nomad",1277.7399552000002,1279.7399552000002,1277.7399552000002,1279.7399552000002,0.85,train,train
20755.wav,20755,Music,Music,UX Podcast_#267 UX Theatre with Tanya Snook,37.668,39.668,37.668,39.668,0.85,train,train
20888.wav,20888,Music,Music,Animal Talk_Episode 67 Impossible Meat and Impossible Pets,1364.2359999999833,1366.2359999999833,1364.2359999999833,1366.2359999999833,0.85,train,train
20889.wav,20889,Words,Words,UX Podcast_#237 User research during a pandemic with Mar Murube,896.1760032,898.1760032,896.1760032,898.1760032,0.85,train,train
20890.wav,20890,Music,Music,UX Podcast_#211 Disruptive design patterns with Laura Kalbag,2085.669999999965,2087.669999999965,2085.669999999965,2087.669999999965,0.85,train,train
20912.wav,20912,Laughter,Laughter,Education-Factory_Teens Talking,298.7059999999996,300.7059999999996,298.7059999999996,300.7059999999996,0.85,train,train
20923.wav,20923,Laughter,Laughter,Nourish Noshes_Marita Lynn of My Kitchen Intuition,106.55199679999998,108.55199679999998,106.55199679999998,108.55199679999998,0.85,train,train
20968.wav,20968,Words,Words,With Good Reason_Diamond Worlds and Super Earths,2021.3568496000005,2023.3568496000005,2021.3568496000005,2023.3568496000005,0.85,train,train
20979.wav,20979,Uh,Uh,UX Podcast_#249 Digital anthropology with Genevieve Bell,2168.941999999979,2170.941999999979,2168.941999999979,2170.941999999979,0.85,train,train
20996.wav,20996,Music,Music,UX Podcast_#194 Research on the fly with Cyd Harrell,76.24200000000002,78.24200000000002,76.24200000000002,78.24200000000002,0.85,train,train
20999.wav,20999,Words,Words,Techdirt_A Policy Bootcamp For Technologists,1063.817999999986,1065.817999999986,1063.817999999986,1065.817999999986,0.85,train,train
21005.wav,21005,Um,Um,Tearsheet Podcast_Beyond the stock markets [mini-course],479.6010288000001,481.6010288000001,479.6010288000001,481.6010288000001,0.85,train,train
21013.wav,21013,Um,Um,UX Podcast_#135 Asian e-commerce & Object Oriented UX with Stephanie Rieger & Sophia Voychehovski,1306.8690512000005,1308.8690512000005,1306.8690512000005,1308.8690512000005,0.85,train,train
21031.wav,21031,Breath,Breath,a16z_a16z Podcast Bots and Beyond,1612.7900416,1614.7900416,1612.7900416,1614.7900416,0.85,train,train
21055.wav,21055,Uh,Uh,Spaces Podcast_Evolution of Architecture I,2593.406,2595.406,2593.406,2595.406,0.85,test,test
21057.wav,21057,Uh,Uh,globalvoices_The Week That Was at Global Voices Pokémon Go Gets Political,1554.3619999999742,1556.3619999999742,1554.3619999999742,1556.3619999999742,0.85,train,train
21067.wav,21067,Words,Words,The Open Data Institute_Friday lunchtime lecture Data for democracy – how to stand for parliament with open data,123.58299999999996,125.58299999999996,123.58299999999996,125.58299999999996,0.85,train,train
21089.wav,21089,Music,Music,Suzanne Toro_Fall Food Recipes & Wisdom {Food Alchemy},645.437999999999,647.437999999999,645.437999999999,647.437999999999,0.85,test,test
21120.wav,21120,Laughter,Laughter,"Techdirt_Twitter, Free Speech, And Mob Behavior",2250.7040256000005,2252.7040256000005,2250.7040256000005,2252.7040256000005,0.85,train,train
21128.wav,21128,Um,Um,"Techdirt_Twitter, Free Speech, And Mob Behavior",1299.0129999999865,1301.0129999999865,1299.0129999999865,1301.0129999999865,0.85,train,train
21148.wav,21148,Music,Music,UX Podcast_#163 Design systems with Jina Anne,10.056,12.056,10.056,12.056,0.85,train,train
21180.wav,21180,Uh,Uh,Midwest Dance Symposium_Session 1,613.8999999999996,615.8999999999996,613.8999999999996,615.8999999999996,0.85,train,train
21182.wav,21182,Um,Um,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,651.1139999999978,653.1139999999978,651.1139999999978,653.1139999999978,0.85,train,train
21212.wav,21212,Uh,Uh,Animal Talk_Episode 67 Impossible Meat and Impossible Pets,1797.2870255999997,1799.2870255999997,1797.2870255999997,1799.2870255999997,0.85,train,train
21221.wav,21221,Um,Um,Midwest Dance Symposium_Session 1,1570.4869999999717,1572.4869999999717,1570.4869999999717,1572.4869999999717,0.85,train,train
21235.wav,21235,Um,Um,UX Podcast_Interview with @lissijean & @grinblo at #UXLx 2016,1069.342984,1071.342984,1069.342984,1071.342984,0.85,train,train
21273.wav,21273,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,850.6959999999922,852.6959999999922,850.6959999999922,852.6959999999922,0.85,train,train
21273.wav,21273,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,850.6959999999922,852.6959999999922,850.6959999999922,852.6959999999922,0.85,train,train
21285.wav,21285,Um,Um,Indivisible Chicago Podcast_196 COVID-19 One Year In with Dr. Rachel Rubin and Dr. Ellen Mason,672.1019999999978,674.1019999999978,672.1019999999978,674.1019999999978,0.85,train,train
21286.wav,21286,Music,Music,The Housing Hour_History of Coal Creek Miners,17.833,19.833,17.833,19.833,0.85,test,test
21294.wav,21294,Breath,Breath,into the mothlight podcast_EP.13_Tereza Stehlikova,75.16999999999999,77.16999999999999,75.16999999999999,77.16999999999999,0.85,train,train
21301.wav,21301,filler,filler,into the mothlight podcast_EP.13_Tereza Stehlikova,1231.8099999999945,1233.8099999999945,1231.8099999999945,1233.8099999999945,0.85,train,train
21306.wav,21306,Words,Words,"a16z_a16z Podcast Making Sense of Big Data, Machine Learning, and Deep Learning",800.5679807999999,802.5679807999999,800.5679807999999,802.5679807999999,0.85,train,train
21347.wav,21347,Um,Um,Animal Talk_Episode 67 Impossible Meat and Impossible Pets,1112.962,1114.962,1112.962,1114.962,0.85,train,train
21381.wav,21381,Um,Um,With Good Reason_Education Innovation,616.0349999999988,618.0349999999988,616.0349999999988,618.0349999999988,0.85,train,train
21485.wav,21485,Music,Music,UX Podcast_#189 Contrasting design worlds with Namrata Mehta,1790.6509999999637,1792.6509999999637,1790.6509999999637,1792.6509999999637,0.85,train,train
21523.wav,21523,Uh,Uh,Techdirt_A Policy Bootcamp For Technologists,982.5009584,984.5009584,982.5009584,984.5009584,0.85,train,train
21609.wav,21609,Words,Words,Paul_Kemp_534 How A Podcast Episode Of a16z Changed My Life,998.1699999999944,1000.1699999999944,998.1699999999944,1000.1699999999944,0.85,train,train
21627.wav,21627,Um,Um,"Linear Digressions_Facial Recognition, Society, and the Law",1377.9939999999845,1379.9939999999845,1377.9939999999845,1379.9939999999845,0.85,train,train
21639.wav,21639,Uh,Uh,UX Podcast_#232 Design psychology with Amy Bucher,2050.725999999965,2052.725999999965,2050.725999999965,2052.725999999965,0.85,train,train
21646.wav,21646,Uh,Uh,UX Podcast_#199 Physical prototypes with Kathryn McElroy,657.9929999999976,659.9929999999976,657.9929999999976,659.9929999999976,0.85,train,train
21653.wav,21653,Uh,Uh,"Newberry Library_Women, Religion, and Social Change in Chicago Part 1, Introduction and Mary Beth Connolly",121.18700000000004,123.18700000000004,121.18700000000004,123.18700000000004,0.85,train,train
21662.wav,21662,Um,Um,UX Podcast_#251 Multimodal design with Cheryl Platz,1662.2619999999729,1664.2619999999729,1662.2619999999729,1664.2619999999729,0.85,train,train
21685.wav,21685,Laughter,Laughter,Bear and Bear Cub Family Gaming_Episode 22_The One Where We're All About The Nintendo Switch,1077.4369999999858,1079.4369999999858,1077.4369999999858,1079.4369999999858,0.85,train,train
21709.wav,21709,Words,Words,Animal Talk_Take a photo of a bear from 15 angles - Episode 44,1307.5540416,1309.5540416,1307.5540416,1309.5540416,0.85,train,train
21710.wav,21710,Uh,Uh,The Booktopia Books Podcast_John Birmingham on How to Be a Writer,772.0429808000001,774.0429808000001,772.0429808000001,774.0429808000001,0.85,test,test
21715.wav,21715,Laughter,Laughter,Claire Zorn_'Turns Out I Had More Things To Write Down!',2218.1819904,2220.1819904,2218.1819904,2220.1819904,0.85,test,test
21724.wav,21724,Um,Um,"The RegenNarration_79. Gondwana Link The most exciting restoration at scale in Australia, with Keith Bradby OAM",232.814,234.814,232.814,234.814,0.85,test,test
21745.wav,21745,Um,Um,Polite Conversations_Ep 62_Cancel Culture,4679.819000000147,4681.819000000147,4679.819000000147,4681.819000000147,0.85,train,train
21752.wav,21752,Laughter,Laughter,Animal Talk_Matt's New 9 Year Old Puppy - Episode 92,1597.703999999978,1599.703999999978,1597.703999999978,1599.703999999978,0.85,train,train
21835.wav,21835,Um,Um,Arts Council England_Digital R&D for the Arts Forum distributing content discussion,1165.416999999987,1167.416999999987,1165.416999999987,1167.416999999987,0.85,train,train
21842.wav,21842,Uh,Uh,Primedia Broadcasting_Tim Noakes on eating the right food The real meal Revolution,2112.016999999983,2114.016999999983,2112.016999999983,2114.016999999983,0.85,train,train
21846.wav,21846,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,1872.2369999999687,1874.2369999999687,1872.2369999999687,1874.2369999999687,0.85,train,train
21922.wav,21922,Um,Um,UX Podcast_#82 James & Per & Heather give consumers rights,66.78199999999997,68.78199999999997,66.78199999999997,68.78199999999997,0.85,train,train
21924.wav,21924,Uh,Uh,UX Podcast_#237 User research during a pandemic with Mar Murube,142.79999999999995,144.79999999999995,142.79999999999995,144.79999999999995,0.85,train,train
21928.wav,21928,Music,Music,Melbourne Knowledge Week_Urban Design and Film Building the Cities of Tomorrow,3906.742000000087,3908.742000000087,3906.742000000087,3908.742000000087,0.85,train,train
21949.wav,21949,Uh,Uh,Radio For Humans_PODLUCK Summer 2018 Cooking Show,1935.336952,1937.336952,1935.336952,1937.336952,0.85,train,train
21954.wav,21954,Um,Um,The Booktopia Books Podcast_John Birmingham on How to Be a Writer,1990.323999999978,1992.323999999978,1990.323999999978,1992.323999999978,0.85,test,test
21963.wav,21963,Words,Words,into the mothlight podcast_EP.13_Tereza Stehlikova,2110.8870096,2112.8870096,2110.8870096,2112.8870096,0.85,train,train
21968.wav,21968,Uh,Uh,Bear and Bear Cub Family Gaming_Episode 22_The One Where We're All About The Nintendo Switch,2100.861999999941,2102.861999999941,2100.861999999941,2102.861999999941,0.85,train,train
22060.wav,22060,Uh,Uh,UX Podcast_#185 Gaming behaviour with Kellee Santiago,136.7000128,138.7000128,136.7000128,138.7000128,0.85,train,train
22102.wav,22102,Um,Um,Midwest Dance Symposium_Session 1,189.8640000000001,191.8640000000001,189.8640000000001,191.8640000000001,0.85,train,train
22124.wav,22124,Um,Um,StickerGiant_Angie Chua Shares How She Developed Bobo Design Studios And How Travel Is Her Passion,402.9149999999998,404.9149999999998,402.9149999999998,404.9149999999998,0.85,train,train
22149.wav,22149,Um,Um,UX Podcast_#163 Design systems with Jina Anne,555.4939936000001,557.4939936000001,555.4939936000001,557.4939936000001,0.85,train,train
22161.wav,22161,Laughter,Laughter,UX Podcast_#251 Multimodal design with Cheryl Platz,1083.7259999999883,1085.7259999999883,1083.7259999999883,1085.7259999999883,0.85,train,train
